User_ID,Age,Gender,Total_App_Usage_Hours,Daily_Screen_Time_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Location,Procrastination_Score
219,20,Male,0.5888787602552416,0.6050808314087759,21,0.5490981963927856,0.5700000000000001,0.3186372745490982,Los Angeles,0.45691382765531063
220,36,Male,0.1686417502278942,0.9183987682832948,24,0.1743486973947895,0.332,0.9058116232464928,Los Angeles,0.46693386773547085
221,37,Male,0.6444849589790337,0.3618167821401077,13,0.2965931863727454,0.316,0.1242484969939879,New York,0.2276553106212424
222,49,Male,0.7611668185961713,0.7251732101616628,18,0.6653306613226452,0.106,0.1763527054108216,Los Angeles,0.46973947895791573
223,24,Female,0.5013673655423884,0.8945342571208623,23,0.9679358717434868,0.366,0.4929859719438877,Houston,0.7779559118236472
224,58,Male,0.544211485870556,0.4557351809083911,5,0.0501002004008016,0.1,0.0801603206412825,Phoenix,0.06212424849699396
225,50,Female,0.9544211485870556,0.4426481909160892,24,0.8917835671342684,0.766,0.1943887775551102,Chicago,0.6128256513026051
226,57,Female,0.8495897903372835,0.6020015396458815,8,0.5771543086172344,0.966,0.943887775551102,Los Angeles,0.7238476953907815
227,56,Male,0.9170464904284412,0.5912240184757505,16,0.565130260521042,0.97,0.9759519038076152,Los Angeles,0.7294589178356713
228,35,Female,0.8158614402917046,0.806774441878368,26,0.501002004008016,0.8660000000000001,0.3747494989979959,Chicago,0.450501002004008
229,57,Female,0.1093892433910665,0.4757505773672055,20,0.0701402805611222,0.6000000000000001,0.9238476953907816,Los Angeles,0.411623246492986
230,18,Female,0.1494986326344576,0.9961508852963818,19,0.0901803607214428,0.7000000000000001,0.5430861723446894,Chicago,0.27134268537074147
231,28,Female,0.5278030993618961,0.0585065434949961,6,0.6012024048096192,0.286,0.2685370741482966,New York,0.46813627254509016
232,45,Female,0.2470373746581586,0.0023094688221709,25,0.3406813627254508,0.63,0.7014028056112224,Houston,0.48496993987975945
233,42,Female,0.4776663628076573,0.6397228637413395,17,0.9198396793587174,0.4559999999999999,0.6573146292585169,Houston,0.8148296593186372
234,40,Male,0.3956244302643573,0.2979214780600462,13,0.4068136272545089,0.482,0.9899799599198396,Phoenix,0.6400801603206412
235,48,Female,0.5505925250683683,0.23941493456505,28,0.1442885771543086,0.758,0.2645290581162324,Los Angeles,0.19238476953907813
236,47,Female,0.7493163172288059,0.3110084680523479,5,0.7154308617234468,0.282,0.6713426853707414,Phoenix,0.6977955911823647
237,59,Female,0.7174111212397447,0.2555812163202464,5,0.2945891783567134,0.318,0.0501002004008016,New York,0.19679358717434867
238,52,Male,0.5223336371923428,0.0300230946882217,18,0.5270541082164328,0.924,0.1122244488977955,Houston,0.3611222444889779
239,24,Female,0.8249772105742935,0.9715165511932256,7,0.6993987975951903,0.056,0.002004008016032,New York,0.420440881763527
240,33,Male,0.4320875113947129,0.2201693610469592,23,0.9018036072144288,0.486,1.0,New York,0.9410821643286572
241,43,Female,0.8988149498632634,0.7336412625096227,12,0.7935871743486973,0.912,0.8016032064128256,Los Angeles,0.7967935871743486
242,19,Male,0.0711030082041932,0.7621247113163974,21,0.6773547094188376,0.61,0.785571142284569,New York,0.7206412825651302
243,18,Male,0.9571558796718322,0.9291762894534256,27,0.6813627254509017,0.546,0.5090180360721442,Houston,0.6124248496993987
244,29,Female,0.6563354603463992,0.0300230946882217,6,0.9478957915831664,0.25,0.2985971943887775,Phoenix,0.6881763527054108
245,22,Female,0.381039197812215,0.8722093918398768,21,0.2965931863727454,0.344,0.1503006012024048,Houston,0.23807615230460916
246,54,Male,0.1978122151321786,0.5265588914549653,13,0.002004008016032,0.852,0.282565130260521,Los Angeles,0.1142284569138276
247,49,Female,0.4804010938924339,0.6320246343341032,4,0.2725450901803607,0.5599999999999999,0.3747494989979959,Houston,0.3134268537074148
248,26,Male,0.195077484047402,0.6443418013856814,12,0.218436873747495,0.514,0.755511022044088,Chicago,0.43326653306613216
249,58,Male,0.1668185961713764,0.8198614318706698,13,0.6633266533066131,0.1,0.5390781563126252,Phoenix,0.613627254509018
250,52,Male,0.6189608021877848,0.3325635103926097,27,0.6352705410821643,0.016,0.0761523046092184,Chicago,0.41162324649298593
251,36,Male,0.5241567912488605,0.7328714395688991,22,0.595190380761523,0.964,0.0160320641282565,Chicago,0.36352705410821634
252,33,Male,0.6718322698268002,0.5280985373364127,18,0.0160320641282565,0.376,0.1002004008016032,Los Angeles,0.04969939879759518
253,20,Female,0.9325432999088424,0.7929176289453426,21,0.7294589178356713,0.6040000000000001,0.408817635270541,New York,0.6012024048096192
254,37,Male,0.5332725615314494,0.9907621247113164,25,0.3246492985971944,0.08,0.9338677354709418,Chicago,0.5683366733466934
255,41,Male,0.5824977210574294,0.2001539645881447,26,0.6673346693386772,0.684,0.6372745490981964,Houston,0.6553106212424848
256,50,Female,0.0902461257976298,0.9946112394149343,13,0.5571142284569137,0.932,0.8016032064128256,New York,0.6549098196392784
257,41,Male,0.7192342752962626,0.0892994611239414,16,0.3426853707414829,0.576,0.4649298597194388,Houston,0.39158316633266527
258,28,Female,0.4010938924339107,0.0015396458814472,4,0.1342685370741483,0.126,0.3607214428857715,Houston,0.2248496993987976
259,25,Female,0.9790337283500457,0.0431100846805234,25,0.094188376753507,0.5820000000000001,0.1062124248496994,New York,0.09899799599198396
260,53,Female,0.8249772105742935,0.3410315627405697,7,0.8336673346693386,0.766,0.8757515030060119,New York,0.8505010020040079
261,55,Male,0.5241567912488605,0.6327944572748267,29,0.9198396793587174,0.4059999999999999,0.783567134268537,Houston,0.8653306613226452
262,57,Male,0.1239744758432087,0.0685142417244034,7,0.6513026052104207,0.8800000000000001,0.1663326653306613,Los Angeles,0.4573146292585169
263,37,Male,0.861440291704649,0.0046189376443418,21,0.1042084168336673,0.6480000000000001,0.5110220440881763,Phoenix,0.2669338677354709
264,52,Female,0.8021877848678214,0.936874518860662,23,0.4028056112224448,0.9,0.4869739478957915,Phoenix,0.4364729458917835
265,42,Male,0.1850501367365542,0.8221709006928406,14,0.7294589178356713,0.6240000000000001,0.625250501002004,Los Angeles,0.6877755511022043
266,52,Female,0.2962625341841385,0.809083910700539,20,0.7815631262525049,0.132,0.9458917835671342,New York,0.8472945891783566
267,42,Male,0.7958067456700091,0.884526558891455,6,0.1182364729458917,0.31,0.5791583166332664,Houston,0.3026052104208416
268,46,Female,0.1859617137648131,0.6997690531177829,24,0.0,0.202,0.5390781563126252,Phoenix,0.2156312625250501
269,35,Male,0.9206927985414768,0.1039260969976905,19,0.7134268537074148,0.908,0.0480961923847695,Houston,0.4472945891783566
270,35,Male,0.4257064721969006,0.3987682832948422,12,0.3567134268537074,0.76,0.0601202404809619,Los Angeles,0.23807615230460918
271,19,Male,0.0875113947128532,0.722863741339492,22,0.2545090180360721,0.676,0.1863727454909819,Houston,0.227254509018036
272,52,Female,0.8176845943482225,0.279445727482679,8,0.0120240480961923,0.3,0.0300601202404809,Los Angeles,0.019238476953907742
273,33,Female,0.3746581586144029,0.6874518860662047,27,0.5410821643286573,0.184,0.7434869739478958,New York,0.6220440881763527
274,58,Male,0.5278030993618961,0.0238645111624326,16,0.8537074148296592,0.756,0.7234468937875751,Los Angeles,0.8016032064128256
275,53,Male,0.1130355515041021,0.3056197074672825,13,0.9599198396793586,0.474,0.1342685370741483,Los Angeles,0.6296593186372744
276,50,Female,0.0027347310847766,0.5488837567359508,13,0.567134268537074,0.2259999999999999,0.8356713426853706,Phoenix,0.6745490981963926
277,21,Female,0.6399270738377393,0.6320246343341032,20,0.5150300601202404,0.6160000000000001,0.1523046092184368,Houston,0.369939879759519
278,50,Female,0.5168641750227894,0.5765973826020017,29,0.0861723446893787,0.04,0.3006012024048096,Phoenix,0.17194388777555106
279,31,Male,0.5952597994530537,0.697459584295612,25,0.5490981963927856,0.326,0.2464929859719438,Chicago,0.42805611222444884
280,38,Female,0.7958067456700091,0.0053887605850654,24,0.3807615230460921,0.4679999999999999,0.3707414829659318,Los Angeles,0.376753507014028
281,37,Male,0.6481312670920693,0.1000769822940723,20,0.6092184368737474,0.148,0.25250501002004,Chicago,0.4665330661322645
282,25,Female,0.1750227894257064,0.8691301000769824,26,0.3887775551102204,0.984,0.4869739478957915,Phoenix,0.42805611222444884
283,24,Male,0.3618960802187784,0.6812933025404158,25,0.2404809619238476,0.21,0.406813627254509,Houston,0.30701402805611216
284,20,Female,0.9079307201458524,0.1123941493456505,13,0.094188376753507,0.13,0.9859719438877754,Phoenix,0.4509018036072144
285,34,Female,0.7721057429352781,0.8421862971516552,23,0.314629258517034,0.204,0.0541082164328657,Houston,0.2104208416833667
286,50,Female,0.5578851412944393,0.2417244033872209,14,0.096192384769539,0.77,0.1402805611222444,Houston,0.11382765531062117
287,29,Female,0.2561531449407475,0.4780600461893764,7,0.1763527054108216,0.426,0.0501002004008016,New York,0.1258517034068136
288,39,Female,0.3026435733819508,0.1447267128560431,25,0.9899799599198396,0.5660000000000001,0.625250501002004,Los Angeles,0.8440881763527053
289,39,Male,0.7338195077484048,0.7097767513471902,11,0.4448897795591182,0.022,0.0521042084168336,Phoenix,0.2877755511022043
290,47,Female,0.853236098450319,0.6666666666666667,29,0.533066132264529,0.034,0.8356713426853706,Houston,0.6541082164328658
291,55,Female,0.6736554238833182,0.210161662817552,27,0.8757515030060119,0.446,0.5110220440881763,Phoenix,0.7298597194388776
292,55,Female,0.8113035551504102,0.8629715165511933,11,0.997995991983968,0.8160000000000001,0.5270541082164328,Phoenix,0.8096192384769539
293,25,Male,0.7684594348222424,0.4010777521170131,24,0.5831663326653306,0.886,0.5611222444889779,Houston,0.5743486973947894
294,44,Female,0.1504102096627164,0.2917628945342571,12,0.8136272545090178,0.086,0.1683366733466933,Chicago,0.555511022044088
295,44,Male,0.4247948951686418,0.1516551193225558,24,0.3266533066132264,0.538,0.1963927855711422,Los Angeles,0.2745490981963927
296,51,Female,0.1531449407474931,0.2655889145496536,21,0.3066132264529058,0.914,0.3166332665330661,Los Angeles,0.3106212424849699
297,38,Female,0.2360984503190519,0.0215550423402617,3,0.4028056112224448,0.388,0.5931863727454909,New York,0.47895791583166325
298,47,Male,0.8714676390154968,0.5827559661277906,9,0.6733466933867734,0.8300000000000001,0.2084168336673346,New York,0.4873747494989979
299,50,Female,0.4740200546946217,0.8421862971516552,6,0.6833667334669338,0.134,0.1142284569138276,New York,0.45571142284569127
300,45,Male,0.5369188696444849,0.5488837567359508,3,0.3166332665330661,0.936,0.9699398797595188,Los Angeles,0.5779559118236471
301,50,Male,0.178669097538742,0.2186297151655119,17,0.1342685370741483,0.752,0.0200400801603206,Chicago,0.0885771543086172
302,22,Female,0.3126709206927984,0.0331023864511162,10,0.6332665330661322,0.942,0.8016032064128256,Los Angeles,0.7006012024048096
303,36,Male,0.2306289881494986,0.2140107775211701,14,0.1282565130260521,0.676,0.7875751503006011,Los Angeles,0.39198396793587176
304,21,Female,0.2069279854147675,0.4157043879907621,24,0.5791583166332664,0.364,0.2965931863727454,Los Angeles,0.46613226452905804
305,52,Female,0.6399270738377393,0.7590454195535026,24,0.6953907815631262,0.9380000000000002,0.1342685370741483,Los Angeles,0.470941883767535
306,34,Male,0.2579762989972652,0.1870669745958429,20,0.7014028056112224,0.2759999999999999,0.1442885771543086,Chicago,0.4785571142284568
307,45,Male,0.6335460346399271,0.7197844495765973,17,0.755511022044088,0.332,0.6973947895791582,New York,0.7322645290581161
308,47,Male,0.0583409298085688,0.8668206312548115,19,0.87374749498998,0.7000000000000001,0.6412825651302605,Phoenix,0.780761523046092
309,46,Male,0.1422060164083865,0.4534257120862202,16,0.501002004008016,0.766,0.7815631262525049,New York,0.6132264529058116
310,23,Female,0.275296262534184,0.821401077752117,16,0.7314629258517034,0.9300000000000002,0.937875751503006,New York,0.8140280561122244
311,52,Female,0.5989061075660893,0.5542725173210163,20,0.6212424849699398,0.204,0.691382765531062,Phoenix,0.6492985971943888
312,58,Male,0.6773017319963537,0.6366435719784449,22,0.1863727454909819,0.798,0.1543086172344689,Los Angeles,0.17354709418837672
313,54,Female,0.4439380127620784,0.5257890685142417,20,0.0260521042084168,0.738,0.2424849699398797,Chicago,0.11262525050100196
314,41,Female,0.446672743846855,0.4626635873749037,18,0.284569138276553,0.064,0.8416833667334669,Chicago,0.5074148296593186
315,46,Female,0.7265268915223336,0.2340261739799846,3,0.4448897795591182,0.388,0.2084168336673346,New York,0.35030060120240475
316,48,Female,0.015496809480401,0.302540415704388,25,0.6192384769539078,0.282,0.0701402805611222,Phoenix,0.39959919839679353
317,52,Male,0.3418413855970829,0.2894534257120862,29,0.8517034068136271,0.304,0.7034068136272544,Houston,0.792384769539078
318,50,Male,0.821330902461258,0.5627405696689762,13,0.1963927855711422,0.982,0.4008016032064127,Los Angeles,0.2781563126252504
319,38,Female,0.6052871467639015,0.1193225558121632,17,0.12625250501002,0.642,0.9198396793587172,New York,0.44368737474949893
320,49,Male,0.3381950774840474,0.9168591224018476,14,0.9659318637274548,0.718,0.6492985971943886,Chicago,0.8392785571142283
321,40,Male,0.9079307201458524,0.7205542725173211,10,0.1082164328657314,0.976,0.0881763527054108,Phoenix,0.10020040080160315
322,50,Male,0.7748404740200546,0.4010777521170131,24,0.4789579158316633,0.378,0.9478957915831664,Phoenix,0.6665330661322646
323,20,Female,0.2652689152233364,0.1578137028483449,22,0.5871743486973947,0.802,0.2565130260521042,New York,0.4549098196392785
324,35,Female,0.6472196900638103,0.8822170900692841,8,0.5430861723446894,0.434,0.3366733466933867,Houston,0.46052104208416833
325,42,Female,0.5970829535095715,0.823710546574288,5,0.0861723446893787,0.87,0.4008016032064127,Chicago,0.21202404809619232
326,59,Male,0.4020054694621695,0.7213240954580447,26,0.0581162324649298,0.18,0.0501002004008016,New York,0.05490981963927852
327,48,Female,0.3682771194165907,0.270977675134719,28,0.1062124248496994,0.948,0.4949899799599198,Houston,0.26172344689378757
328,20,Female,0.3445761166818596,0.4018475750577367,15,0.5871743486973947,0.218,0.1222444889779559,Phoenix,0.40120240480961916
329,57,Male,0.6189608021877848,0.1023864511162432,15,0.5450901803607214,0.326,0.3987975951903807,Los Angeles,0.48657314629258513
330,41,Female,0.4439380127620784,0.1886066204772902,4,0.2344689378757514,0.756,0.3486973947895791,Chicago,0.2801603206412825
331,49,Female,0.8340929808568824,0.7829099307159353,7,0.6392785571142284,0.394,0.7715430861723446,Chicago,0.6921843687374749
332,39,Male,0.6718322698268002,0.7151655119322557,19,0.8216432865731461,0.6080000000000001,0.8036072144288575,Houston,0.8144288577154306
333,40,Male,0.0701914311759343,0.5935334872979214,8,0.0420841683366733,0.444,0.1523046092184368,New York,0.0861723446893787
334,19,Male,0.641750227894257,0.8953040800615859,4,0.4989979959919839,0.742,0.3647294589178356,Phoenix,0.44529058116232456
335,44,Female,0.2716499544211486,0.5827559661277906,6,0.691382765531062,0.2279999999999999,0.3727454909819639,Houston,0.5639278557114228
336,59,Female,0.5943482224247948,0.4665127020785219,24,0.25250501002004,0.0579999999999999,0.1503006012024048,Los Angeles,0.21162324649298592
337,19,Female,0.6818596171376482,0.3394919168591224,28,0.3086172344689378,0.3,0.7975951903807614,Los Angeles,0.5042084168336673
338,43,Male,0.2315405651777575,0.94072363356428,13,0.6152304609218436,0.474,0.7074148296593186,Los Angeles,0.6521042084168336
339,34,Male,0.4585232452142206,0.0823710546574288,10,0.8997995991983967,0.168,0.188376753507014,Houston,0.6152304609218436
340,57,Female,0.1905195989061075,0.9307159353348728,14,0.8116232464929859,0.354,0.3647294589178356,Phoenix,0.6328657314629258
341,50,Female,0.0528714676390155,0.8267898383371826,10,0.5851703406813626,0.4,0.1042084168336673,Chicago,0.3927855711422845
342,26,Male,0.3792160437556974,0.1293302540415704,13,0.7314629258517034,0.0579999999999999,0.627254509018036,New York,0.6897795591182364
343,56,Male,0.3637192342752963,0.5642802155504234,24,0.3647294589178356,0.584,0.1202404809619238,Chicago,0.26693386773547084
344,46,Male,0.998176845943482,0.8668206312548115,22,0.6412825651302605,0.884,0.9859719438877754,Phoenix,0.7791583166332665
345,59,Male,0.4475843208751139,0.5712086220169361,10,0.4669338677354709,0.152,0.7795591182364728,Chicago,0.5919839679358717
346,43,Female,0.3345487693710118,0.9068514241724404,10,0.190380761523046,0.5980000000000001,0.3887775551102204,Houston,0.2697394789579158
347,52,Male,0.5824977210574294,0.9430331023864512,28,0.7034068136272544,0.664,0.5771543086172344,Los Angeles,0.6529058116232465
348,42,Female,0.089334548769371,0.4218629715165512,19,0.5571142284569137,0.42,0.911823647294589,Phoenix,0.6989979959919839
349,41,Female,0.9644484958979034,0.3772132409545805,22,0.3587174348697394,0.702,0.5531062124248496,Phoenix,0.4364729458917835
350,30,Female,0.6362807657247037,0.9361046959199384,22,0.913827655310621,0.41,0.1723446893787575,Chicago,0.6172344689378756
351,24,Male,0.756608933454877,0.6751347190146266,25,0.0200400801603206,0.504,0.376753507014028,Houston,0.16272545090180357
352,53,Male,0.1713764813126709,0.115473441108545,18,0.3166332665330661,0.008,0.8436873747494988,Chicago,0.5274549098196392
353,37,Male,0.4102096627164995,0.0415704387990762,16,0.0561122244488977,0.6920000000000001,0.6432865731462926,Chicago,0.2909819639278557
354,18,Male,0.4238833181403829,0.5642802155504234,13,0.7675350701402804,0.662,0.6492985971943886,Phoenix,0.7202404809619236
355,25,Female,0.8240656335460346,0.9299461123941491,9,0.7034068136272544,0.038,0.8657314629258516,Chicago,0.7683366733466933
356,33,Male,0.0009115770282588,0.8444957659738261,18,0.3326653306613226,0.368,0.8937875751503005,Los Angeles,0.5571142284569137
357,31,Male,0.3017319963536918,0.6759045419553502,15,0.6773547094188376,0.98,0.9198396793587172,Chicago,0.7743486973947895
358,29,Female,0.9835916134913398,0.138568129330254,29,0.3967935871743486,0.42,0.0921843687374749,Los Angeles,0.2749498997995991
359,40,Male,0.4758432087511394,0.254041570438799,17,0.7575150300601201,0.502,0.5430861723446894,Phoenix,0.6717434869739478
360,32,Female,0.3837739288969918,0.8752886836027713,26,0.4549098196392785,0.91,0.7394789579158316,Houston,0.5687374749498997
361,45,Female,0.1203281677301731,0.1824480369515011,18,0.4128256513026052,0.718,0.755511022044088,Los Angeles,0.5498997995991983
362,51,Female,0.9772105742935278,0.2779060816012317,29,0.935871743486974,0.5820000000000001,0.6052104208416833,Houston,0.8036072144288577
363,19,Female,0.0200546946216955,0.1285604311008468,23,0.250501002004008,0.798,0.1643286573146292,Houston,0.21603206412825648
364,49,Female,0.739288969917958,0.6759045419553502,25,0.1202404809619238,0.8640000000000001,0.7975951903807614,Los Angeles,0.3911823647294589
365,40,Female,0.7702825888787601,0.9438029253271748,26,0.5851703406813626,0.4559999999999999,0.719438877755511,Phoenix,0.6388777555110219
366,39,Female,0.2443026435733819,0.2686682063125481,11,0.971943887775551,0.476,0.0841683366733466,New York,0.6168336673346693
367,42,Female,0.6736554238833182,0.4749807544264818,5,0.37875751503006,0.386,0.4629258517034067,Houston,0.4124248496993987
368,39,Male,0.0929808568824065,0.6343341031562741,21,0.0621242484969939,0.966,0.1723446893787575,Houston,0.10621242484969934
369,39,Male,0.2579762989972652,0.9992301770592764,22,0.3406813627254508,0.6980000000000001,0.3366733466933867,Phoenix,0.33907815631262517
370,59,Male,0.7903372835004557,0.1039260969976905,7,0.5070140280561122,0.084,0.0160320641282565,Phoenix,0.31062124248496986
371,23,Male,0.8669097538742023,0.498075442648191,12,0.1623246492985972,0.862,0.3987975951903807,Chicago,0.2569138276553106
372,32,Female,0.609845031905196,0.3849114703618168,19,0.659318637274549,0.48,0.5490981963927856,Phoenix,0.6152304609218436
373,54,Male,0.5086599817684594,0.8660508083140879,17,1.0,0.068,0.6192384769539078,Houston,0.8476953907815631
374,50,Female,0.1595259799453053,0.4757505773672055,25,0.4529058116232464,0.55,0.6633266533066131,Los Angeles,0.5370741482965931
375,25,Male,0.0628988149498632,0.1100846805234796,27,0.3547094188376753,0.418,0.8356713426853706,New York,0.5470941883767535
376,22,Male,0.1175934366453965,0.6343341031562741,10,0.4008016032064128,0.878,0.2144288577154308,Chicago,0.32625250501002
377,56,Male,0.2278942570647219,0.7705927636643572,17,0.1162324649298597,0.204,0.1182364729458917,Los Angeles,0.11703406813627248
378,21,Female,0.3427529626253418,0.0023094688221709,23,0.8857715430861722,0.8260000000000001,0.8517034068136271,New York,0.8721442885771542
379,23,Male,0.381950774840474,0.8591224018475752,16,0.4148296593186372,0.558,0.1543086172344689,New York,0.31062124248496986
380,49,Female,0.3473108477666362,0.1855273287143957,22,0.3887775551102204,0.054,0.973947895791583,New York,0.6228456913827655
381,47,Female,0.2397447584320875,0.5519630484988454,9,0.661322645290581,0.972,0.8416833667334669,Los Angeles,0.7334669338677353
382,52,Male,0.5113947128532361,0.4157043879907621,23,0.4428857715430861,0.512,0.4989979959919839,Chicago,0.4653306613226452
383,57,Male,0.8277119416590701,0.7197844495765973,25,0.6492985971943888,0.29,0.9819639278557112,Chicago,0.7823647294589178
384,33,Male,0.2807657247037375,0.3710546574287914,14,0.0621242484969939,0.47,0.096192384769539,New York,0.07575150300601194
385,30,Female,0.9453053783044668,0.869899923017706,19,0.81563126252505,0.8580000000000001,0.3026052104208416,Los Angeles,0.6104208416833666
386,59,Male,0.8760255241567911,0.7305619707467284,19,0.94188376753507,0.304,0.6372745490981964,New York,0.8200400801603205
387,47,Female,0.162260711030082,0.6474210931485758,12,0.6492985971943888,0.192,0.3486973947895791,Phoenix,0.5290581162324649
388,36,Female,0.7885141294439381,0.7959969207082371,21,0.9559118236472944,0.13,0.9278557114228456,Chicago,0.944689378757515
389,34,Male,0.5761166818596172,0.7536566589684373,16,0.1523046092184368,0.298,0.064128256513026,Houston,0.11703406813627248
390,36,Male,0.5679124886052872,0.0354118552732871,13,0.4789579158316633,0.78,0.5490981963927856,New York,0.5070140280561122
391,45,Female,0.3919781221513218,0.3941493456505004,4,0.6032064128256512,0.472,0.5891783567134268,Phoenix,0.5975951903807615
392,43,Female,0.5022789425706472,0.9307159353348728,20,0.5831663326653306,0.2279999999999999,0.6513026052104207,Chicago,0.6104208416833666
393,54,Female,0.3983591613491339,0.1247113163972286,9,0.4028056112224448,0.166,0.2545090180360721,Los Angeles,0.34348697394789574
394,43,Male,0.5414767547857794,0.7367205542725173,14,0.3386773547094188,0.332,0.3627254509018036,Chicago,0.34829659318637274
395,40,Female,0.6298997265268915,0.97459584295612,28,0.12625250501002,0.94,0.8436873747494988,Los Angeles,0.4132264529058115
396,26,Male,0.6763901549680947,0.0515781370284834,4,0.3927855711422845,0.344,0.1923847695390781,Los Angeles,0.312625250501002
397,29,Female,0.5341841385597084,0.6820631254811393,29,0.1623246492985972,0.988,0.8256513026052104,New York,0.42765531062124246
398,18,Female,0.7237921604375569,0.4680523479599692,22,0.7354709418837675,0.486,0.5611222444889779,New York,0.6657314629258516
399,18,Male,0.1412944393801276,0.5789068514241724,20,0.2084168336673346,0.18,0.7615230460921842,Chicago,0.42965931863727447
400,51,Female,0.2123974475843208,0.0846805234795997,8,0.0581162324649298,0.892,0.7134268537074148,Phoenix,0.3202404809619238
401,49,Male,0.821330902461258,0.0423402617397998,26,0.5531062124248496,0.4599999999999999,0.2064128256513026,Chicago,0.41442885771543075
402,42,Male,0.3236098450319051,0.6666666666666667,12,0.597194388777555,0.71,0.567134268537074,Houston,0.5851703406813626
403,57,Female,0.0227894257064721,0.8229407236335642,22,0.87374749498998,0.984,0.8677354709418836,Los Angeles,0.8713426853707413
404,18,Male,0.154056517775752,0.7821401077752117,17,0.5771543086172344,0.05,0.4308617234468938,Los Angeles,0.5186372745490981
405,33,Male,0.2242479489516864,0.5434949961508853,7,0.346693386773547,0.096,0.9659318637274548,New York,0.5943887775551101
406,56,Female,0.9598906107566088,0.0993071593533487,22,0.8056112224448896,0.7200000000000001,0.4509018036072143,Phoenix,0.6637274549098194
407,22,Male,0.5742935278030993,0.6874518860662047,5,0.5410821643286573,0.282,0.1402805611222444,New York,0.3807615230460921
408,39,Male,0.9352780309936188,0.2409545804464973,7,0.0801603206412825,0.184,0.3887775551102204,Houston,0.20360721442885768
409,46,Male,0.577028258887876,0.9107005388760584,27,0.567134268537074,0.04,0.9519038076152304,Chicago,0.7210420841683366
410,20,Female,0.4804010938924339,0.838337182448037,10,0.909819639278557,0.022,0.3186372745490982,Chicago,0.6733466933867734
411,29,Male,0.3144940747493163,0.7090069284064666,10,0.3967935871743486,0.774,0.8677354709418836,Phoenix,0.5851703406813626
412,43,Female,0.6080218778486782,0.9484218629715164,10,0.2965931863727454,0.134,0.8817635270541081,New York,0.5306613226452905
413,33,Female,0.1394712853236098,0.0307929176289453,14,0.1442885771543086,0.4679999999999999,0.3486973947895791,New York,0.22605210420841682
414,54,Male,0.9006381039197813,0.7359507313317937,26,0.1523046092184368,0.606,0.0821643286573146,Houston,0.1242484969939879
415,39,Male,0.8313582497721056,0.3294842186297151,25,0.4328657314629258,0.428,0.7234468937875751,Chicago,0.5490981963927855
416,46,Male,0.3181403828623519,0.9060816012317168,10,0.597194388777555,0.028,0.3106212424849699,New York,0.482565130260521
417,31,Female,0.9553327256153146,0.2663587374903772,13,0.0801603206412825,0.784,0.7815631262525049,Phoenix,0.36072144288577146
418,45,Male,0.8277119416590701,0.7244033872209392,16,0.94188376753507,0.01,0.440881763527054,Chicago,0.7414829659318636
419,22,Male,0.6681859617137648,0.8775981524249423,10,0.7575150300601201,0.762,0.4849699398797595,Houston,0.6484969939879759
420,47,Male,0.1221513217866909,0.0408006158583525,26,0.5871743486973947,0.894,0.7775551102204408,Phoenix,0.6633266533066131
421,22,Male,0.4794895168641749,0.3972286374133949,12,0.8296593186372744,0.432,0.3807615230460921,Los Angeles,0.6501002004008014
422,29,Male,0.5077484047402006,0.7621247113163974,9,0.0801603206412825,0.536,0.4428857715430861,Houston,0.22525050100200397
423,33,Female,0.2333637192342752,0.4541955350269438,19,0.4769539078156312,0.476,0.3747494989979959,Phoenix,0.4360721442885771
424,43,Female,0.0802187784867821,0.2663587374903772,6,0.6312625250501002,0.39,0.3667334669338677,New York,0.5254509018036072
425,43,Male,0.7784867821330902,0.2193995381062355,15,0.8296593186372744,0.8880000000000001,0.5250501002004008,Los Angeles,0.7078156312625249
426,38,Male,0.1221513217866909,0.1308698999230177,6,0.785571142284569,0.894,0.8076152304609218,Houston,0.7943887775551102
427,56,Male,0.5961713764813127,0.8568129330254042,7,0.2785571142284568,0.336,0.3607214428857715,New York,0.3114228456913827
428,53,Male,0.9389243391066546,0.5750577367205543,28,0.94188376753507,0.6160000000000001,0.5230460921843687,Los Angeles,0.7743486973947895
429,50,Female,0.878760255241568,0.075442648190916,24,0.1242484969939879,0.926,0.6693386773547093,Chicago,0.34228456913827643
430,47,Male,0.2789425706472196,0.3818321785989222,6,0.877755511022044,0.962,0.2685370741482966,New York,0.6340681362725451
431,54,Female,0.8541476754785778,0.3672055427251732,20,0.971943887775551,0.508,0.2765531062124248,Phoenix,0.6937875751503005
432,40,Female,0.0,0.1809083910700539,8,0.1783567134268537,0.4519999999999999,0.9338677354709418,Houston,0.48056112224448894
433,27,Male,0.0173199635369188,0.4349499615088529,26,0.7234468937875751,0.2779999999999999,0.7234468937875751,Los Angeles,0.7234468937875751
434,22,Female,0.6043755697356427,0.3317936874518861,26,0.0400801603206412,0.958,0.5771543086172344,New York,0.2549098196392785
435,53,Female,0.3655423883318139,0.3410315627405697,25,0.4068136272545089,0.142,0.6472945891783567,Chicago,0.503006012024048
436,51,Female,0.3874202370100273,0.7390300230946882,24,0.5170340681362725,0.58,0.0280561122244488,Houston,0.321442885771543
437,48,Female,0.5660893345487693,0.2224788298691301,4,0.5811623246492985,0.282,0.6172344689378757,Houston,0.5955911823647294
