User_ID,Age,Gender,Total_App_Usage_Hours,Daily_Screen_Time_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Location
237,59,Female,0.7174111212397447,0.2555812163202464,5,0.2945891783567134,0.3186372745490982,0.0501002004008016,New York
238,52,Male,0.5223336371923428,0.030023094688221716,18,0.5270541082164328,0.9258517034068136,0.11222444889779556,Houston
239,24,Female,0.8249772105742935,0.9715165511932256,7,0.6993987975951903,0.056112224448897796,0.002004008016032064,New York
240,33,Male,0.4320875113947129,0.22016936104695922,23,0.9018036072144288,0.48697394789579157,0.9999999999999999,New York
241,43,Female,0.8988149498632634,0.7336412625096227,12,0.7935871743486973,0.913827655310621,0.8016032064128256,Los Angeles
242,19,Male,0.07110300820419324,0.7621247113163974,21,0.6773547094188376,0.6112224448897795,0.785571142284569,New York
243,18,Male,0.9571558796718322,0.9291762894534257,27,0.6813627254509017,0.5470941883767535,0.5090180360721442,Houston
244,29,Female,0.6563354603463992,0.030023094688221716,6,0.9478957915831663,0.250501002004008,0.2985971943887775,Phoenix
245,22,Female,0.38103919781221507,0.8722093918398768,21,0.29659318637274545,0.344689378757515,0.1503006012024048,Houston
246,54,Male,0.19781221513217864,0.5265588914549653,13,0.002004008016032064,0.8537074148296592,0.282565130260521,Los Angeles
247,49,Female,0.4804010938924339,0.6320246343341032,4,0.2725450901803607,0.5611222444889779,0.3747494989979959,Houston
248,26,Male,0.19507748404740202,0.6443418013856814,12,0.218436873747495,0.5150300601202404,0.755511022044088,Chicago
249,58,Male,0.16681859617137648,0.8198614318706698,13,0.6633266533066131,0.1002004008016032,0.5390781563126252,Phoenix
250,52,Male,0.6189608021877848,0.33256351039260973,27,0.6352705410821643,0.01603206412825651,0.07615230460921843,Chicago
251,36,Male,0.5241567912488605,0.7328714395688991,22,0.595190380761523,0.9659318637274549,0.01603206412825651,Chicago
252,33,Male,0.6718322698268002,0.5280985373364127,18,0.01603206412825651,0.376753507014028,0.1002004008016032,Los Angeles
253,20,Female,0.9325432999088423,0.7929176289453426,21,0.7294589178356713,0.6052104208416833,0.408817635270541,New York
254,37,Male,0.5332725615314494,0.9907621247113165,25,0.3246492985971944,0.08016032064128256,0.9338677354709418,Chicago
255,41,Male,0.5824977210574294,0.20015396458814472,26,0.6673346693386772,0.6853707414829658,0.6372745490981964,Houston
256,50,Female,0.09024612579762989,0.9946112394149345,13,0.5571142284569137,0.9338677354709418,0.8016032064128256,New York
257,41,Male,0.7192342752962626,0.08929946112394149,16,0.3426853707414829,0.5771543086172344,0.46492985971943884,Houston
258,28,Female,0.4010938924339107,0.0015396458814472685,4,0.1342685370741483,0.12625250501002003,0.3607214428857715,Houston
259,25,Female,0.9790337283500457,0.04311008468052349,25,0.094188376753507,0.5831663326653306,0.1062124248496994,New York
260,53,Female,0.8249772105742935,0.3410315627405697,7,0.8336673346693386,0.7675350701402804,0.8757515030060119,New York
261,55,Male,0.5241567912488605,0.6327944572748267,29,0.9198396793587174,0.4068136272545089,0.783567134268537,Houston
262,57,Male,0.12397447584320873,0.0685142417244034,7,0.6513026052104207,0.8817635270541082,0.1663326653306613,Los Angeles
263,37,Male,0.861440291704649,0.004618937644341806,21,0.10420841683366733,0.6492985971943888,0.5110220440881763,Phoenix
264,52,Female,0.8021877848678214,0.936874518860662,23,0.4028056112224448,0.9018036072144288,0.4869739478957915,Phoenix
265,42,Male,0.1850501367365542,0.8221709006928406,14,0.7294589178356713,0.625250501002004,0.625250501002004,Los Angeles
266,52,Female,0.2962625341841385,0.809083910700539,20,0.7815631262525049,0.13226452905811623,0.9458917835671342,New York
267,42,Male,0.7958067456700091,0.884526558891455,6,0.11823647294589176,0.3106212424849699,0.5791583166332664,Houston
268,46,Female,0.1859617137648131,0.6997690531177829,24,0.0,0.20240480961923846,0.5390781563126252,Phoenix
269,35,Male,0.9206927985414768,0.10392609699769054,19,0.7134268537074148,0.909819639278557,0.04809619238476953,Houston
270,35,Male,0.4257064721969006,0.3987682832948422,12,0.3567134268537074,0.7615230460921842,0.060120240480961915,Los Angeles
271,19,Male,0.08751139471285321,0.722863741339492,22,0.2545090180360721,0.6773547094188376,0.18637274549098193,Houston
272,52,Female,0.8176845943482225,0.279445727482679,8,0.012024048096192383,0.3006012024048096,0.03006012024048096,Los Angeles
273,33,Female,0.3746581586144029,0.6874518860662047,27,0.5410821643286573,0.1843687374749499,0.7434869739478958,New York
274,58,Male,0.5278030993618961,0.023864511162432656,16,0.8537074148296592,0.7575150300601201,0.7234468937875751,Los Angeles
275,53,Male,0.1130355515041021,0.30561970746728256,13,0.9599198396793586,0.4749498997995992,0.1342685370741483,Los Angeles
276,50,Female,0.002734731084776662,0.5488837567359508,13,0.567134268537074,0.2264529058116232,0.8356713426853706,Phoenix
277,21,Female,0.6399270738377393,0.6320246343341032,20,0.5150300601202404,0.6172344689378757,0.15230460921843686,Houston
278,50,Female,0.5168641750227894,0.5765973826020017,29,0.08617234468937875,0.04008016032064128,0.3006012024048096,Phoenix
279,31,Male,0.5952597994530537,0.697459584295612,25,0.5490981963927856,0.3266533066132264,0.24649298597194386,Chicago
280,38,Female,0.7958067456700091,0.005388760585065447,24,0.3807615230460921,0.4689378757515029,0.37074148296593185,Los Angeles
281,37,Male,0.6481312670920693,0.10007698229407239,20,0.6092184368737474,0.14829659318637273,0.25250501002004005,Chicago
282,25,Female,0.17502278942570645,0.8691301000769824,26,0.3887775551102204,0.9859719438877754,0.4869739478957915,Phoenix
283,24,Male,0.3618960802187784,0.6812933025404158,25,0.24048096192384766,0.21042084168336672,0.406813627254509,Houston
284,20,Female,0.9079307201458524,0.11239414934565053,13,0.094188376753507,0.13026052104208416,0.9859719438877754,Phoenix
285,34,Female,0.7721057429352781,0.8421862971516552,23,0.31462925851703405,0.20440881763527052,0.05410821643286573,Houston
286,50,Female,0.5578851412944393,0.24172440338722095,14,0.09619238476953906,0.7715430861723446,0.14028056112224446,Houston
287,29,Female,0.2561531449407475,0.4780600461893764,7,0.17635270541082163,0.4268537074148296,0.0501002004008016,New York
288,39,Female,0.3026435733819508,0.14472671285604313,25,0.9899799599198397,0.567134268537074,0.625250501002004,Los Angeles
289,39,Male,0.7338195077484048,0.7097767513471902,11,0.44488977955911824,0.022044088176352703,0.052104208416833664,Phoenix
290,47,Female,0.853236098450319,0.6666666666666667,29,0.533066132264529,0.03406813627254509,0.8356713426853706,Houston
291,55,Female,0.6736554238833182,0.210161662817552,27,0.8757515030060119,0.44689378757515025,0.5110220440881763,Phoenix
292,55,Female,0.8113035551504102,0.8629715165511933,11,0.9979959919839679,0.8176352705410821,0.5270541082164328,Phoenix
293,25,Male,0.7684594348222424,0.4010777521170131,24,0.5831663326653306,0.8877755511022043,0.5611222444889779,Houston
294,44,Female,0.15041020966271648,0.29176289453425713,12,0.8136272545090178,0.08617234468937875,0.16833667334669336,Chicago
295,44,Male,0.4247948951686418,0.15165511932255582,24,0.3266533066132264,0.5390781563126252,0.19639278557114226,Los Angeles
296,51,Female,0.15314494074749316,0.2655889145496536,21,0.3066132264529058,0.9158316633266532,0.3166332665330661,Los Angeles
297,38,Female,0.23609845031905194,0.021555042340261746,3,0.4028056112224448,0.3887775551102204,0.5931863727454909,New York
298,47,Male,0.8714676390154968,0.5827559661277906,9,0.6733466933867734,0.8316633266533066,0.20841683366733466,New York
299,50,Female,0.4740200546946217,0.8421862971516552,6,0.6833667334669338,0.1342685370741483,0.11422845691382763,New York
300,45,Male,0.5369188696444849,0.5488837567359508,3,0.3166332665330661,0.9378757515030058,0.9699398797595189,Los Angeles
301,50,Male,0.17866909753874202,0.21862971516551194,17,0.1342685370741483,0.753507014028056,0.02004008016032064,Chicago
302,22,Female,0.31267092069279845,0.03310238645111625,10,0.6332665330661322,0.9438877755511021,0.8016032064128256,Los Angeles
303,36,Male,0.2306289881494986,0.21401077752117015,14,0.1282565130260521,0.6773547094188376,0.7875751503006011,Los Angeles
304,21,Female,0.20692798541476756,0.41570438799076215,24,0.5791583166332664,0.36472945891783565,0.29659318637274545,Los Angeles
305,52,Female,0.6399270738377393,0.7590454195535026,24,0.6953907815631262,0.939879759519038,0.1342685370741483,Los Angeles
306,34,Male,0.25797629899726526,0.18706697459584298,20,0.7014028056112224,0.2765531062124248,0.1442885771543086,Chicago
307,45,Male,0.6335460346399271,0.7197844495765973,17,0.755511022044088,0.3326653306613226,0.6973947895791582,New York
308,47,Male,0.05834092980856881,0.8668206312548115,19,0.87374749498998,0.7014028056112224,0.6412825651302605,Phoenix
309,46,Male,0.1422060164083865,0.45342571208622023,16,0.501002004008016,0.7675350701402804,0.7815631262525049,New York
310,23,Female,0.27529626253418404,0.821401077752117,16,0.7314629258517034,0.9318637274549098,0.937875751503006,New York
311,52,Female,0.5989061075660893,0.5542725173210163,20,0.6212424849699398,0.20440881763527052,0.691382765531062,Phoenix
312,58,Male,0.6773017319963537,0.6366435719784449,22,0.18637274549098196,0.7995991983967935,0.15430861723446893,Los Angeles
313,54,Female,0.44393801276207845,0.5257890685142417,20,0.026052104208416832,0.7394789579158316,0.24248496993987972,Chicago
314,41,Female,0.44667274384685507,0.4626635873749037,18,0.28456913827655306,0.06412825651302605,0.8416833667334669,Chicago
315,46,Female,0.7265268915223336,0.2340261739799846,3,0.44488977955911824,0.3887775551102204,0.20841683366733466,New York
316,48,Female,0.01549680948040108,0.30254041570438805,25,0.6192384769539078,0.282565130260521,0.07014028056112223,Phoenix
317,52,Male,0.3418413855970829,0.2894534257120862,29,0.8517034068136271,0.3046092184368737,0.7034068136272544,Houston
318,50,Male,0.821330902461258,0.5627405696689762,13,0.19639278557114226,0.9839679358717434,0.4008016032064127,Los Angeles
319,38,Female,0.6052871467639015,0.11932255581216322,17,0.12625250501002003,0.6432865731462926,0.9198396793587172,New York
320,49,Male,0.3381950774840474,0.9168591224018476,14,0.9659318637274549,0.719438877755511,0.6492985971943886,Chicago
321,40,Male,0.9079307201458524,0.7205542725173211,10,0.10821643286573146,0.9779559118236472,0.08817635270541081,Phoenix
322,50,Male,0.7748404740200546,0.4010777521170131,24,0.4789579158316633,0.37875751503006005,0.9478957915831663,Phoenix
323,20,Female,0.2652689152233364,0.1578137028483449,22,0.5871743486973947,0.8036072144288576,0.2565130260521042,New York
324,35,Female,0.6472196900638103,0.8822170900692841,8,0.5430861723446894,0.43486973947895785,0.3366733466933867,Houston
325,42,Female,0.5970829535095715,0.823710546574288,5,0.08617234468937875,0.8717434869739478,0.4008016032064127,Chicago
326,59,Male,0.40200546946216953,0.7213240954580447,26,0.05811623246492985,0.18036072144288576,0.0501002004008016,New York
327,48,Female,0.3682771194165907,0.27097767513471904,28,0.1062124248496994,0.9498997995991983,0.4949899799599198,Houston
328,20,Female,0.3445761166818596,0.40184757505773677,15,0.5871743486973947,0.218436873747495,0.1222444889779559,Phoenix
329,57,Male,0.6189608021877848,0.10238645111624325,15,0.5450901803607214,0.3266533066132264,0.3987975951903807,Los Angeles
330,41,Female,0.44393801276207845,0.1886066204772902,4,0.23446893787575146,0.7575150300601201,0.3486973947895791,Chicago
331,49,Female,0.8340929808568824,0.7829099307159353,7,0.6392785571142284,0.3947895791583166,0.7715430861723446,Chicago
332,39,Male,0.6718322698268002,0.7151655119322557,19,0.8216432865731461,0.6092184368737474,0.8036072144288575,Houston
333,40,Male,0.07019143117593438,0.5935334872979214,8,0.04208416833667334,0.44488977955911824,0.15230460921843686,New York
334,19,Male,0.641750227894257,0.8953040800615859,4,0.49899799599198397,0.7434869739478958,0.36472945891783565,Phoenix
335,44,Female,0.2716499544211486,0.5827559661277906,6,0.691382765531062,0.22845691382765526,0.3727454909819639,Houston
336,59,Female,0.5943482224247948,0.46651270207852197,24,0.25250501002004005,0.05811623246492985,0.1503006012024048,Los Angeles
337,19,Female,0.6818596171376482,0.3394919168591224,28,0.30861723446893785,0.3006012024048096,0.7975951903807614,Los Angeles
338,43,Male,0.23154056517775753,0.9407236335642801,13,0.6152304609218436,0.4749498997995992,0.7074148296593186,Los Angeles
339,34,Male,0.4585232452142206,0.0823710546574288,10,0.8997995991983967,0.16833667334669336,0.188376753507014,Houston
340,57,Female,0.19051959890610756,0.9307159353348728,14,0.8116232464929859,0.3547094188376753,0.36472945891783565,Phoenix
341,50,Female,0.05287146763901551,0.8267898383371826,10,0.5851703406813626,0.4008016032064128,0.10420841683366733,Chicago
342,26,Male,0.3792160437556974,0.12933025404157045,13,0.7314629258517034,0.05811623246492985,0.627254509018036,New York
343,56,Male,0.3637192342752963,0.5642802155504234,24,0.36472945891783565,0.5851703406813626,0.12024048096192383,Chicago
344,46,Male,0.9981768459434821,0.8668206312548115,22,0.6412825651302605,0.8857715430861722,0.9859719438877754,Phoenix
345,59,Male,0.4475843208751139,0.5712086220169361,10,0.4669338677354709,0.15230460921843686,0.7795591182364728,Chicago
346,43,Female,0.33454876937101186,0.9068514241724404,10,0.19038076152304606,0.5991983967935871,0.3887775551102204,Houston
347,52,Male,0.5824977210574294,0.9430331023864511,28,0.7034068136272544,0.6653306613226452,0.5771543086172344,Los Angeles
348,42,Female,0.089334548769371,0.4218629715165512,19,0.5571142284569137,0.42084168336673344,0.911823647294589,Phoenix
349,41,Female,0.9644484958979034,0.3772132409545805,22,0.35871743486973945,0.7034068136272544,0.5531062124248496,Phoenix
350,30,Female,0.6362807657247037,0.9361046959199384,22,0.913827655310621,0.41082164328657306,0.1723446893787575,Chicago
351,24,Male,0.756608933454877,0.6751347190146266,25,0.02004008016032064,0.5050100200400801,0.376753507014028,Houston
352,53,Male,0.1713764813126709,0.11547344110854502,18,0.3166332665330661,0.008016032064128256,0.8436873747494988,Chicago
353,37,Male,0.4102096627164995,0.04157043879907622,16,0.056112224448897796,0.6933867735470941,0.6432865731462926,Chicago
354,18,Male,0.42388331814038294,0.5642802155504234,13,0.7675350701402804,0.6633266533066131,0.6492985971943886,Phoenix
355,25,Female,0.8240656335460346,0.9299461123941493,9,0.7034068136272544,0.038076152304609215,0.8657314629258516,Chicago
356,33,Male,0.000911577028258892,0.8444957659738261,18,0.3326653306613226,0.3687374749498998,0.8937875751503005,Los Angeles
357,31,Male,0.30173199635369186,0.6759045419553502,15,0.6773547094188376,0.9819639278557114,0.9198396793587172,Chicago
358,29,Female,0.9835916134913398,0.13856812933025406,29,0.39679358717434865,0.42084168336673344,0.09218436873747493,Los Angeles
359,40,Male,0.4758432087511394,0.25404157043879905,17,0.7575150300601201,0.503006012024048,0.5430861723446894,Phoenix
360,32,Female,0.3837739288969918,0.8752886836027713,26,0.4549098196392785,0.9118236472945891,0.7394789579158316,Houston
361,45,Female,0.12032816773017319,0.18244803695150114,18,0.4128256513026052,0.719438877755511,0.755511022044088,Los Angeles
362,51,Female,0.9772105742935278,0.27790608160123176,29,0.9358717434869739,0.5831663326653306,0.6052104208416833,Houston
363,19,Female,0.020054694621695526,0.12856043110084683,23,0.250501002004008,0.7995991983967935,0.16432865731462923,Houston
364,49,Female,0.739288969917958,0.6759045419553502,25,0.12024048096192383,0.8657314629258517,0.7975951903807614,Los Angeles
365,40,Female,0.7702825888787601,0.9438029253271747,26,0.5851703406813626,0.4569138276553105,0.719438877755511,Phoenix
366,39,Female,0.24430264357338197,0.2686682063125481,11,0.971943887775551,0.4769539078156312,0.08416833667334668,New York
367,42,Female,0.6736554238833182,0.47498075442648185,5,0.37875751503006005,0.3867735470941883,0.4629258517034067,Houston
368,39,Male,0.09298085688240657,0.6343341031562741,21,0.06212424849699398,0.9679358717434868,0.1723446893787575,Houston
369,39,Male,0.25797629899726526,0.9992301770592764,22,0.34068136272545085,0.6993987975951903,0.3366733466933867,Phoenix
370,59,Male,0.7903372835004557,0.10392609699769054,7,0.5070140280561122,0.08416833667334668,0.01603206412825651,Phoenix
371,23,Male,0.8669097538742023,0.498075442648191,12,0.1623246492985972,0.8637274549098195,0.3987975951903807,Chicago
372,32,Female,0.609845031905196,0.3849114703618168,19,0.659318637274549,0.4809619238476953,0.5490981963927856,Phoenix
373,54,Male,0.5086599817684594,0.8660508083140879,17,0.9999999999999999,0.06813627254509018,0.6192384769539078,Houston
374,50,Female,0.15952597994530535,0.47575057736720555,25,0.4529058116232464,0.5511022044088176,0.6633266533066131,Los Angeles
375,25,Male,0.06289881494986324,0.11008468052347961,27,0.3547094188376753,0.4188376753507013,0.8356713426853706,New York
376,22,Male,0.11759343664539654,0.6343341031562741,10,0.4008016032064128,0.879759519038076,0.21442885771543085,Chicago
377,56,Male,0.22789425706472197,0.7705927636643572,17,0.1162324649298597,0.20440881763527052,0.11823647294589176,Los Angeles
378,21,Female,0.34275296262534183,0.0023094688221709098,23,0.8857715430861722,0.8276553106212424,0.8517034068136271,New York
379,23,Male,0.381950774840474,0.8591224018475752,16,0.4148296593186372,0.5591182364729458,0.15430861723446893,New York
380,49,Female,0.34731084776663623,0.1855273287143957,22,0.3887775551102204,0.05410821643286573,0.973947895791583,New York
381,47,Female,0.2397447584320875,0.5519630484988454,9,0.661322645290581,0.9739478957915831,0.8416833667334669,Los Angeles
382,52,Male,0.5113947128532361,0.41570438799076215,23,0.4428857715430861,0.5130260521042084,0.4989979959919839,Chicago
383,57,Male,0.8277119416590701,0.7197844495765973,25,0.6492985971943888,0.29058116232464926,0.9819639278557113,Chicago
384,33,Male,0.2807657247037375,0.3710546574287914,14,0.06212424849699398,0.47094188376753504,0.09619238476953906,New York
385,30,Female,0.9453053783044667,0.869899923017706,19,0.81563126252505,0.8597194388777554,0.30260521042084165,Los Angeles
386,59,Male,0.8760255241567911,0.7305619707467284,19,0.9418837675350701,0.3046092184368737,0.6372745490981964,New York
387,47,Female,0.16226071103008202,0.6474210931485758,12,0.6492985971943888,0.19238476953907813,0.3486973947895791,Phoenix
388,36,Female,0.7885141294439381,0.7959969207082371,21,0.9559118236472944,0.13026052104208416,0.9278557114228455,Chicago
389,34,Male,0.5761166818596172,0.7536566589684373,16,0.15230460921843686,0.2985971943887775,0.06412825651302605,Houston
390,36,Male,0.5679124886052872,0.03541185527328715,13,0.4789579158316633,0.7815631262525049,0.5490981963927856,New York
391,45,Female,0.3919781221513218,0.3941493456505004,4,0.6032064128256512,0.47294589178356705,0.5891783567134268,Phoenix
392,43,Female,0.5022789425706472,0.9307159353348728,20,0.5831663326653306,0.22845691382765526,0.6513026052104207,Chicago
393,54,Female,0.39835916134913396,0.12471131639722863,9,0.4028056112224448,0.1663326653306613,0.2545090180360721,Los Angeles
394,43,Male,0.5414767547857794,0.7367205542725173,14,0.3386773547094188,0.3326653306613226,0.3627254509018036,Chicago
395,40,Female,0.6298997265268915,0.9745958429561201,28,0.12625250501002003,0.9418837675350701,0.8436873747494988,Los Angeles
396,26,Male,0.6763901549680947,0.05157813702848346,4,0.3927855711422845,0.344689378757515,0.19238476953907813,Los Angeles
397,29,Female,0.5341841385597084,0.6820631254811393,29,0.1623246492985972,0.9899799599198397,0.8256513026052104,New York
398,18,Female,0.7237921604375569,0.46805234795996925,22,0.7354709418837675,0.48697394789579157,0.5611222444889779,New York
399,18,Male,0.1412944393801276,0.5789068514241724,20,0.20841683366733466,0.18036072144288576,0.7615230460921842,Chicago
400,51,Female,0.21239744758432086,0.0846805234795997,8,0.05811623246492985,0.8937875751503005,0.7134268537074148,Phoenix
401,49,Male,0.821330902461258,0.04234026173979985,26,0.5531062124248496,0.46092184368737465,0.2064128256513026,Chicago
402,42,Male,0.32360984503190515,0.6666666666666667,12,0.597194388777555,0.7114228456913827,0.567134268537074,Houston
403,57,Female,0.02278942570647219,0.8229407236335642,22,0.87374749498998,0.9859719438877754,0.8677354709418836,Los Angeles
404,18,Male,0.15405651777575202,0.7821401077752117,17,0.5771543086172344,0.0501002004008016,0.4308617234468938,Los Angeles
405,33,Male,0.2242479489516864,0.5434949961508853,7,0.34669338677354705,0.09619238476953906,0.9659318637274548,New York
406,56,Female,0.9598906107566088,0.09930715935334872,22,0.8056112224448896,0.721442885771543,0.4509018036072143,Phoenix
407,22,Male,0.5742935278030993,0.6874518860662047,5,0.5410821643286573,0.282565130260521,0.14028056112224446,New York
408,39,Male,0.9352780309936188,0.2409545804464973,7,0.08016032064128256,0.1843687374749499,0.3887775551102204,Houston
409,46,Male,0.577028258887876,0.9107005388760585,27,0.567134268537074,0.04008016032064128,0.9519038076152303,Chicago
410,20,Female,0.4804010938924339,0.838337182448037,10,0.909819639278557,0.022044088176352703,0.3186372745490982,Chicago
411,29,Male,0.31449407474931634,0.7090069284064666,10,0.39679358717434865,0.7755511022044087,0.8677354709418836,Phoenix
412,43,Female,0.6080218778486782,0.9484218629715164,10,0.29659318637274545,0.1342685370741483,0.8817635270541081,New York
413,33,Female,0.1394712853236098,0.030792917628945343,14,0.1442885771543086,0.4689378757515029,0.3486973947895791,New York
414,54,Male,0.9006381039197813,0.7359507313317937,26,0.15230460921843686,0.6072144288577154,0.08216432865731461,Houston
415,39,Male,0.8313582497721056,0.32948421862971516,25,0.43286573146292584,0.4288577154308617,0.7234468937875751,Chicago
416,46,Male,0.3181403828623519,0.9060816012317168,10,0.597194388777555,0.028056112224448898,0.3106212424849699,New York
417,31,Female,0.9553327256153146,0.2663587374903772,13,0.08016032064128256,0.785571142284569,0.7815631262525049,Phoenix
418,45,Male,0.8277119416590701,0.7244033872209392,16,0.9418837675350701,0.01002004008016032,0.44088176352705405,Chicago
419,22,Male,0.6681859617137648,0.8775981524249423,10,0.7575150300601201,0.7635270541082163,0.4849699398797595,Houston
420,47,Male,0.12215132178669094,0.04080061585835258,26,0.5871743486973947,0.8957915831663326,0.7775551102204408,Phoenix
421,22,Male,0.47948951686417496,0.3972286374133949,12,0.8296593186372744,0.43286573146292584,0.3807615230460921,Los Angeles
422,29,Male,0.5077484047402006,0.7621247113163974,9,0.08016032064128256,0.5370741482965932,0.44288577154308617,Houston
423,33,Female,0.23336371923427526,0.4541955350269438,19,0.4769539078156312,0.4769539078156312,0.3747494989979959,Phoenix
424,43,Female,0.0802187784867821,0.2663587374903772,6,0.6312625250501002,0.39078156312625245,0.3667334669338677,New York
425,43,Male,0.7784867821330902,0.21939953810623558,15,0.8296593186372744,0.8897795591182365,0.5250501002004008,Los Angeles
426,38,Male,0.12215132178669094,0.1308698999230177,6,0.785571142284569,0.8957915831663326,0.8076152304609218,Houston
427,56,Male,0.5961713764813127,0.8568129330254042,7,0.27855711422845686,0.3366733466933867,0.3607214428857715,New York
428,53,Male,0.9389243391066546,0.5750577367205543,28,0.9418837675350701,0.6172344689378757,0.5230460921843687,Los Angeles
429,50,Female,0.878760255241568,0.07544264819091609,24,0.12424849699398796,0.9278557114228456,0.6693386773547093,Chicago
430,47,Male,0.2789425706472196,0.38183217859892227,6,0.877755511022044,0.9639278557114227,0.2685370741482966,New York
431,54,Female,0.8541476754785778,0.36720554272517325,20,0.971943887775551,0.5090180360721442,0.2765531062124248,Phoenix
432,40,Female,0.0,0.1809083910700539,8,0.1783567134268537,0.4529058116232464,0.9338677354709418,Houston
433,27,Male,0.017319963536918864,0.43494996150885296,26,0.7234468937875751,0.27855711422845686,0.7234468937875751,Los Angeles
434,22,Female,0.6043755697356427,0.3317936874518861,26,0.04008016032064128,0.9599198396793586,0.5771543086172344,New York
435,53,Female,0.36554238833181396,0.3410315627405697,25,0.4068136272545089,0.14228456913827653,0.6472945891783567,Chicago
436,51,Female,0.38742023701002737,0.7390300230946882,24,0.5170340681362725,0.5811623246492985,0.028056112224448895,Houston
437,48,Female,0.5660893345487693,0.2224788298691301,4,0.5811623246492985,0.282565130260521,0.6172344689378757,Houston
438,27,Male,0.1923427529626253,0.6412625096227869,25,0.9378757515030058,0.2805611222444889,0.5090180360721442,New York
439,36,Male,0.21239744758432086,0.5704387990762125,13,0.6733466933867734,0.4048096192384769,0.5450901803607214,Chicago
440,49,Female,0.48587055606198726,0.5681293302540416,16,0.48296593186372744,0.9999999999999999,0.35871743486973945,Los Angeles
441,18,Male,0.756608933454877,0.6628175519630484,7,0.8116232464929859,0.05410821643286573,0.08016032064128255,New York
442,22,Male,0.6207839562443026,0.5481139337952272,8,0.9519038076152304,0.5791583166332664,0.19238476953907813,Los Angeles
443,21,Male,0.2980856882406563,0.8791377983063895,12,0.022044088176352703,0.08216432865731461,0.9498997995991983,Houston
444,33,Male,0.43117593436645396,0.6751347190146266,10,0.9839679358717434,0.15430861723446893,0.406813627254509,Los Angeles
445,41,Male,0.1713764813126709,0.5465742879137798,16,0.08617234468937875,0.4408817635270541,0.46492985971943884,Chicago
446,33,Female,0.07474931631722881,0.8298691301000769,26,0.81563126252505,0.5110220440881763,0.0501002004008016,Phoenix
447,19,Male,0.7848678213309024,0.6058506543494997,5,0.2805611222444889,0.25851703406813625,0.03607214428857715,Chicago
448,45,Male,0.26618049225159524,0.2902232486528099,14,0.13226452905811623,0.3166332665330661,0.7174348697394789,Los Angeles
449,49,Male,0.17866909753874202,0.2063125481139338,18,0.4408817635270541,0.08617234468937875,0.5370741482965932,New York
450,44,Male,0.6937101185050136,0.15165511932255582,25,0.6452905811623246,0.3046092184368737,0.5070140280561122,Houston
451,37,Female,0.6198723792160438,0.8991531947652041,19,0.3807615230460921,0.9679358717434868,0.24248496993987972,Phoenix
452,41,Female,0.6353691886964448,0.7097767513471902,3,0.05410821643286573,0.9458917835671341,0.7434869739478958,New York
453,29,Female,0.22971741112123975,0.9376443418013856,25,0.6012024048096192,0.33466933867735466,0.1663326653306613,New York
454,52,Female,0.23336371923427526,0.6027713625866051,12,0.9038076152304608,0.5711422845691382,0.188376753507014,Chicago
455,50,Male,0.22151321786690978,0.4726712856043111,27,0.38476953907815625,0.9118236472945891,0.4589178356713426,Los Angeles
456,50,Female,0.17411121239744756,0.05927636643571979,25,0.21643286573146292,0.0060120240480961915,0.28456913827655306,Chicago
457,54,Male,0.6572470373746582,0.6712856043110085,12,0.4428857715430861,0.8116232464929859,0.24649298597194386,Los Angeles
458,29,Male,0.8505013673655424,0.581986143187067,23,0.04809619238476953,0.9498997995991983,0.6452905811623246,Chicago
459,20,Male,0.7265268915223336,0.9899923017705927,26,0.8216432865731461,0.09218436873747494,0.6492985971943886,New York
460,18,Male,0.7939835916134914,0.23864511162432644,4,0.8276553106212424,0.1623246492985972,0.8236472945891783,Houston
461,50,Male,0.4056517775752051,0.5304080061585836,11,0.5891783567134268,0.9619238476953906,0.41683366733466926,Los Angeles
462,57,Female,0.6554238833181403,0.6505003849114706,24,0.3547094188376753,0.5390781563126252,0.0721442885771543,Phoenix
463,27,Female,0.3555150410209663,0.6443418013856814,15,0.8016032064128256,0.014028056112224449,0.2725450901803607,Phoenix
464,46,Female,0.5268915223336372,0.5612009237875288,27,0.5551102204408817,0.25851703406813625,0.9799599198396793,New York
465,30,Female,0.4831358249772105,0.7767513471901462,18,0.8276553106212424,0.4509018036072144,0.595190380761523,Chicago
466,29,Male,0.17775752051048313,0.20400307929176292,20,0.6332665330661322,0.6933867735470941,0.7094188376753506,Chicago
467,48,Female,0.3883318140382862,0.7251732101616628,21,0.785571142284569,0.7354709418837675,0.0060120240480961915,New York
468,19,Male,0.966271649954421,0.6197074672825251,14,0.5991983967935871,0.9979959919839679,0.5170340681362725,Phoenix
469,52,Female,0.24886052871467637,0.8960739030023095,10,0.4148296593186372,0.2885771543086172,0.03607214428857715,Phoenix
470,40,Male,0.13400182315405654,0.8468052347959969,19,0.9599198396793586,0.5390781563126252,0.5691382765531061,Chicago
471,34,Male,0.4193254329990884,0.3148575827559661,17,0.5430861723446894,0.5350701402805611,0.9198396793587172,Los Angeles
472,43,Female,0.7921604375569735,0.27559661277906083,12,0.6072144288577154,0.4068136272545089,0.9679358717434868,Houston
473,25,Male,0.5834092980856883,0.9815242494226328,17,0.22044088176352705,0.17034068136272543,0.5390781563126252,Los Angeles
